word,count
cavali,7
v-6,4
474,6
"2,926",3
0459,4
"23,340",3
statment,3
sunfir,6
vandalia,3
littlejohn,4
reamin,1
gm-uaw,2
sticki,3
"171,000",3
cst,1
denmark-bas,2
626,2
gothenburg,2
exterior,3
princ,10
finnish,3
lear,3
masland,2
magna,6
truckmak,2
floor-mat,2
scania,2
volvo,4
oy,2
nest,2
saab,4
384,2
boreali,2
lomason,2
one-stop-shop,2
wore,1
53.875,1
637,4
642,6
850,3
autolatina,2
lobocarro,3
scambl,2
f-seri,8
everth,2
saturn,5
all-import,2
less-expens,3
246,2
862,1
dowel,1
louisvil,3
mcnulti,1
five-,1
counteract,2
three-,2
sports-car,1
300zx,1
refit,1
tucson,2
namepl,1
customer-friendli,3
whisper-quiet,1
220-volt,1
tear-drop,1
hassle-fre,2
hand-built,1
ev1,2
neck-snap,1
aerodynam,1
exot,1
aluminum-bodi,1
two-seat,1
now-defunct,4
unproven,2
mcnamara,3
lightweight,2
reatta,1
leno,1
magnesium,2
phoenix,3
purcel,1
sporti,1
four-hour,1
"125,000",5
spartan,1
bare-bon,2
brigg,1
2cv,1
durango,3
86-year-old,1
all-plast,1
two-cylind,1
3.765,1
gale,2
pawley,1
ultra-low-cost,1
citroen,4
stratton,1
0.8-litr,1
lutz,4
much-lov,1
6:15,1
morrissey,1
fabric,7
2315,1
still-unresolv,1
indianapolis-mad,1
indulg,3
"38,000",1
cole,8
par,3
55.50,5
"215,000-member",1
orion,2
jovial,1
noon,5
door-hardwar,1
0.69,2
minicar,1
motoren,1
5-seri,1
scorpio,1
mystiqu,1
bayerisch,2
passat,1
a4,1
contour,1
vectra,1
razor,2
mccammon,2
e-class,1
spinner,3
euoprean,1
ka,2
mercedes-benz,2
werk,1
opel,1
troy,3
hard-head,1
open-end,5
negtiat,1
freer,3
ikuyo,6
yushiro,6
umbrella,4
groan,4
last-ditch,4
sasajima,12
poorer-perform,1
bloodlet,3
kathi,3
katsuhito,12
50-year-old,2
hashimoto,18
shunsaku,1
matsui,2
nikko,28
zaibatsu,3
after-effect,1
semi-government,5
five-year-long,1
utilis,10
ohara,3
hlac,5
jusen,10
rcb,1
6.17,1
securitis,6
yamada,7
yukiko,3
special-purpos,1
collater,6
budgetari,3
yoshinobu,7
collateralis,4
1=111,6
17.2,4
1=112,7
316.76,2
2.82,2
takahashi,1
atsushi,4
financially-weak,2
1.93,4
255.1,2
98.2,2
370,10
24.0,2
44.6,3
nanto,1
pi,1
hachijuni,1
nemoto,1
fiorillo,5
kiyo,1
napier,1
bbb,1
hyakujushi,1
afloat,5
bbpi,1
suruga,1
iyo,1
hanwa,4
aaa,1
debt-burden,1
bbbpi,1
naoko,1
api,1
yokohama,3
nichiei,6
loan-collect,2
noboru,2
1=114,2
wataru,3
5.87,2
osaka-bas,3
kosan,4
kubo,3
nakabo,1
dic,3
matsuda,2
kenichi,2
sueno,4
kohei,1
236.7,1
bubble-era,1
cigna,4
takehito,3
convuls,3
medium-,4
ryutaro,16
uninsur,3
kouya,4
yasuda,8
small-siz,3
yamanaka,3
hasegawa,5
yamaichi,19
bfsr,2
hyogo,1
intrins,3
credit-r,1
taiheiyo,1
e+,1
cosmo,1
takushoku,4
hokkaido,4
deposit-tak,4
kumiai,1
kizu,1
99.0,1
shinyo,1
chuo,4
nishimura,1
hideichiro,1
moodi,11
e,3
76.8,1
tqp,2
fixed-incom,3
rigid,2
54.0,1
tax-qualifi,2
currency-denomin,2
yoshihiko,2
20-,1
378,2
overseas-bas,2
predetermin,2
miyauchi,2
okamura,2
well-qualifi,2
623,4
asset-back,1
april-septemb,5
tonomura,1
158,5
37.1,2
331,3
74.76,1
69.87,3
hitoshi,1
3.01,1
47.1,1
energis,1
337.54,3
80.36,1
332.01,1
biwako,2
dai-ichi,3
apollo,2
dkb,1
176,3
bad-debt,1
2.47,6
353,3
35.3,2
249,2
50.74,1
1=113,4
ex-employe,1
2.83,2
golf-cours,1
kangyo,2
97.3,2
misappropr,1
449,2
darker,1
nichiboshin,1
tobishima,2
892,1
ayako,1
sato,1
1.33,5
daiwa,10
142,1
keizai,2
3.31,2
80.3,1
214,2
shirai,2
371,9
shimbun,2
3.83,3
446,1
43.69,1
ryuji,2
bond-loss,1
scandal-hit,2
misfortun,2
kansai,3
=125,1
otani,1
creditworthi,1
16.30,2
bond-trad,1
"9,151",1
19.36,1
6.32,1
akiyoshi,1
fall-out,1
kennedy-wilson,2
drawback,4
ryosuk,2
homma,2
auction-market,2
89.2,2
mandel,2
"361,000",1
3.16,2
hurriedli,1
21.64,1
nikkei,8
scant,6
ose,2
nagano,2
381,7
889,1
7.22,1
simex,2
3.08,1
pre-determin,2
sub-committe,1
yamagata,1
29.23,1
61.8,2
miyazaki,1
tokyo-bas,2
subordin,1
hokuetsu,1
pca,1
flunk,1
247,2
imposit,5
hokkoku,1
shutter,1
1=118,1
4.35,1
awa,2
risk-weight,2
sowa,1
eisuk,1
18.32,1
tokyo-mitsubishi,9
eight-year,1
shinji,1
ozeki,1
22.85,1
190,7
okab,1
sakakibara,1
director-gener,12
koyo,1
ibca,1
13.09,1
repackag,2
well-receiv,3
fourth-biggest,3
kazuya,1
undet,1
d+,1
8.37,1
"1,122",1
sakura,3
johno,1
"1,070",1
non-trad,3
fuji,5
sonoda,2
takashi,1
mark-to-market,2
naruaki,2
kinoshita,1
stock-bas,1
equity-rel,1
mof,2
outlaw,4
induc,1
stock-rel,1
463.2,1
tokai,2
akishig,1
1.19,1
akanuma,1
sanwa,2
handsom,6
extraordinarili,3
3.00,2
4.17,1
loan-loss,2
3.53,1
56.8,1
134.6,1
6.31,1
fumio,1
okada,1
391.9,1
2.97,2
rule-bound,1
shimada,1
8.92,1
minaguchi,1
ikeo,1
epa,2
kazuhito,1
koichi,2
surpervis,1
haruo,1
keio,1
untrad,1
ohtsu,1
276.41,1
"20,681.67.",1
uneas,5
misappropri,1
29.8,1
aftermath,5
otsuki,1
landown,1
keiko,1
property-rel,5
landhold,1
1995-1996.,1
1995-1996,1
over-pr,1
meiji,1
chiyoda,2
345,2
4.42,1
144.6,1
ohtaki,1
2.15,13
minoru,1
789.9,1
44.2,1
39.03,1
349,2
taichi,1
19.0,1
142.8,1
6.99,1
pwspc,1
39.44,1
mochida,1
databank,2
teikoku,1
21.13,1
nakamori,1
347,3
forgiv,2
5.35,4
inter-leas,1
takakazu,1
bankrutpci,1
unrecover,2
daihyaku,1
"17,864.04.",1
before-tax,1
570.68,1
dantai,1
toho,1
koya,1
471.26,1
kyoei,1
220.10,1
shakeout,3
yuki,3
masao,3
taboo,3
"17,689.36.",1
fittest,1
56.9,2
252,4
618,4
196,4
884,4
lump-sum,2
sogam,2
28.55,3
22.23,2
hiromitsu,2
32.16,2
168,14
6.44,2
saito,1
25.53,2
3.28,4
ichiyoshi,1
1981,2
ina,1
ariyoshi,1
1=108,1
u.s.-japan,4
92.5,1
third-sector,1
groundless,2
mitsuzuka,2
long-suff,4
1=123,1
hastili,1
nishikawa,1
1.47,6
181,3
shoji,1
unsourc,2
viciou,4
debentur,2
ncb,2
ltcb,2
ldp,4
1947,3
hideo,2
then-rul,1
fujiwara,2
71.3,2
1=116,1
sagara,1
195.4,1
572,2
court-protect,1
ubumi,1
sogo,1
tatemono,1
274.5,1
66.4,1
postwar,1
cumul,5
well-prepar,1
jesper,1
tadashi,2
2.43,5
fanci,1
koll,1
"19,051.71",1
ogawa,1
public-sector,1
bad-loan,1
56.6,1
dive,15
5.48,2
realtor,2
620,4
6.06,2
21.15,2
463,2
1998/1999,1
fiasco,2
yardstick,4
moriyama,1
hirokazu,1
iasc,1
harmonis,5
interest-r,3
now-clos,1
50.11,1
roe,1
nrc,1
biggest-ev,2
mutualis,1
ultra-low,1
u.s.-styl,2
takubo,1
nim,1
1.76,2
toru,1
132,5
simmond,3
nsitm,1
tsuchida,1
442,1
affluenc,1
itoh,1
yuchengco,1
rizal,1
josei,1
picc,1
"4,908",1
nenpuku,1
"535,000",1
unavoid,2
black-ey,3
4.58,1
1=109,1
sector-wid,1
18.96,1
609.70,1
blood-let,1
bailout,5
burnish,3
8.01,2
1=117,1
"17,480.24.",1
less-profit,2
g7,1
plansl,1
boot,4
internation,1
now-protect,1
astut,1
create,1
capel,7
fairer,1
10.81,1
supervisori,13
masaaki,1
rumour-l,1
higashida,1
mega-competit,1
policy-set,1
taku,1
sdp,1
prerequisit,1
1=122,1
yamasaki,1
rebirth,2
finance-rel,1
315,5
sakigak,1
holding-compani,1
cdr,6
plank,4
780,6
aom,10
corsair,7
49.9,2
1=5.157,4
151.2,5
orli,11
rivaud,12
creteil,12
tat,12
leclerq,3
alexandr,4
paris-toulous,3
paris-marseil,3
dufour,4
airspac,5
toulous,10
libert,12
inter,9
littor,3
dubreuil,3
ajar,2
euralair,5
couvelair,4
nouvel,12
austrian,3
1997-2000,1
der,2
situaiton,1
medea,1
seimen,1
jessi,1
milllion,2
fiercer,3
jurgan,1
sg,3
semicondiuctor,1
horst,5
sub-micron,3
knorr,1
thomson,33
poel,1
microelectron,7
nasko,1
gaz,1
seris,1
pineau,1
conseil,1
pallo-guillabert,1
laurent,3
sofar,1
arthui,7
83.3,1
etat,1
hua,4
francois,1
daewoo,21
albi,1
prejudg,1
blanc,14
unassail,1
deguen,1
lagarder,24
old-for-new,2
1=5.057,2
schweitzer,2
empower,2
jupp,18
psa,3
peugeot,3
alain,21
calvet,2
flin,2
"122,600",2
jacqu,34
"139,950",2
renault,2
"139,900",2
"72,163",2
1=5.199,2
thomson-csf,22
counter-bid,5
cathod,2
50/50,3
espac,5
lionel,4
jospin,4
bae,17
jean-luc,6
delor,3
soon-hoon,5
renn,3
michel,12
2.12,3
matra,15
sagem,2
dowri,2
edf,2
gec,6
cea-industri,1
jean-claud,2
gec-alsthom,2
vignon,1
tchuruk,6
predomin,1
leni,1
framatom,1
weinstock,2
non-negoti,1
borotra,4
franco-german,1
behest,1
epr,1
dominiqu,3
insuffic,2
atochem,2
rorer,5
122.3,2
7.89,3
131,9
rhone-poulenc,6
jaffr,3
pinatton,4
120.8,2
24.,6
1=5.068,2
pipe-smok,2
2.05,6
roland,6
merieux,2
fourtou,2
poulenc,2
philipp,13
elf-aquitain,3
leven,6
jean-ren,2
borjeix,2
fison,6
10-billion-franc,2
landau,2
8.88,3
136,5
puechal,2
desmarescaux,2
recur,9
rhone,5
jean-pierr,5
connaught,2
garro,2
taxoter,4
3.426,2
albumin,5
polym,3
tirouflet,3
145.30,1
non-strateg,3
2.134,3
19.62,2
248,2
centeon,2
anti-canc,6
1.83,3
plasma,1
278,4
agro,3
2.631,2
chahin,2
2.17,6
fipronil,2
1=5.141,2
maillot,8
belhassin,8
berci,1
maroc,7
outr,2
mediterrane,5
mer,2
raingeard,1
lotfi,8
minerv,2
15-day,1
zenith,2
thierri,3
306,2
descarpentri,2
jean-mari,5
invlov,1
6.36,2
computer-mak,1
olivetti,7
breton,2
dai,8
100-percent,3
seven-perc,1
lettr,2
1=5.151,2
politici,2
"1,004",2
disapprov,7
58-percent,3
glotin,3
mannesmann,8
cordless,7
digitally-enhanc,3
socket,3
mf,14
dect,3
eaux,22
cegetel,9
francoi,11
precursor,3
bouygu,11
sfr,6
fillon,6
stet,9
flag-carri,1
baronni,3
ba/rivaud,4
court-appoint,5
snpl,3
maitr,3
"1,650",1
1.22,3
lay-off,1
self-impos,1
lagardere/daewoo,1
desfoss,2
rafal,1
woo-choong,1
dassault,8
1=5.102,1
leading-edg,2
yve,7
th,5
galland,1
tgv,1
58-percent-own,1
recapitalis,8
brr,1
mestic,1
1.09,12
1.01,7
gmbh,2
1.379,3
sgs-thomson,3
alcatel-alsthom,1
1=5.182,2
dasa,7
chirac,10
266,2
mond,5
/air,2
vincent,8
brussels-bas,4
rpr,3
monopolist,6
dead-end,2
denan,5
liberalistaion,3
dimanch,2
bollor,5
postiv,1
rochet,3
5.080,1
+33,8
5452,9
4221,9
fer,1
unisourc,3
highly-popul,1
developp,2
colt,2
telia,2
transmanch,2
"8,000",8
veba,4
sncf,9
telefonica,4
kpn,1
chemin,1
stump,1
ilfc,4
mediteranne,3
abadon,1
succ,1
lyonnais,6
outre-m,1
eurolair,1
sae,1
paris-nic,1
paris-bordeaux,1
ouest,1
levequ,1
sud,1
32.3,1
regroup,2
ailrin,1
manch,1
scutinis,1
1=5.118,1
abstrus,1
state-owned-compani,1
bonfir,1
jsda,1
roadshow,6
skate,1
brush,9
171.50,1
champtenoi,1
1141,1
snowboard,1
2.021,1
jean-francoi,1
810,1
34.83,1
darl,3
edinburgh,11
427,1
anneci,1
"1,790",1
road-show,1
161,2
aqcuisiion,1
gautier,1
mavic,1
cea,2
self-mad,2
filipachi,1
minisit,2
saba,2
arnaud,2
rca,7
hachett,3
french-bas,3
13.,3
eindhoven,2
two-weekli,1
34th,2
posibl,2
charm,6
agaisnt,1
rotschild,1
bod,1
daewoo/thomson,1
world-wid,9
versteegh,1
graningeverken,1
electricit,1
2.130,1
refocus,8
menag,1
northelec,1
27.1,1
malmo,1
edenor,1
statkraft,1
preussen,1
mercosur,1
appointe,4
mitterand,1
graning,1
alphanderi,1
6.808,1
12.395,1
sydkraft,1
edmond,3
elektra,1
preussenelektra,1
skanska,1
nordic,1
19.6,2
bouygues-stet,1
viag,2
13.75,3
59.5,1
20.9,3
51-percent,1
decaux,1
bdt,1
telecommuncit,1
telekom,27
mannesman,1
rwe,6
zoet,1
2.024,1
thorniest,1
4.598,1
+331,1
5.086,1
311,4
wedd,2
tarif,1
logiciel,1
axim,1
lyon-bas,1
infoni,1
hava,3
telemat,1
710,2
2.34,2
phonenumb,1
minitel,1
cac-40,2
12.,5
wanadoo,1
peyr,1
mechant,1
jackpot,6
slogan,6
shout,9
cgt,1
loup,1
britanni,1
bordeaux,1
communist-l,1
grenobl,3
busload,2
2.22,2
iri,1
sustem,1
444.90,1
majority-own,5
133.10,1
anglo-italian,1
daimler,1
undercapitalis,1
fully-own,1
fixed-lin,4
mobistar,1
firstli,1
analogu,7
beglian,1
bon,1
belgium,7
gsm,3
secondli,2
infostrada,1
thirdli,2
omnitel,1
mcgarvi,1
midl,1
ibm-brand,1
buro,1
timberwolf,1
debray,1
scan,2
direct-access,1
bit-map,1
storagetek,1
terrabyt,1
iceberg,2
disc-bas,1
tape-bas,1
borderguard,1
emc,1
medal,3
32-year,3
lagardar,1
books-to-missil,2
piti,4
sorbonn,1
picasso,1
adress,1
69-year,1
forgeard,3
"49,500",1
gascogn,1
dinner,7
11-billion,1
despic,2
1=5.113,1
prestat,1
massonaud,1
20.468,1
hepat,4
2.054,1
1.583,1
anti-fev,1
granocyt,1
19.621,1
bouzet,1
rilutek,1
gauffr,1
2.166,1
vaccin,3
lovenox,2
977,1
re-iter,1
1.828,1
lilian,1
meril,1
busin,3
dirtector,1
camu,1
1=5.143,1
charett,1
herv,1
455.20,1
ec,4
marconi,3
"725,000",1
sharecapit,1
axi,3
5.16,1
ba/nouvel,1
mediterranne,1
wiat,1
monopolyt,1
schdule,1
290.7,1
9.75,1
outflank,3
55.39,2
22.625,2
ebber,5
msf,2
end-to-end,9
omaha,4
crow,3
broadview,2
uunet,7
miss.-bas,2
worldcom,9
neb.-bas,4
checklist,6
pactel,4
uneven,3
on-off,4
choppi,1
ameritech,11
cidco,1
dud,3
schaeffler,4
primestar,1
1712,16
beam,7
echostar,4
212,24
859,23
telco,5
"105,000.",1
spencer,11
byrn,2
esri,1
40-year,4
wantct,1
recogniz,1
wrath,7
korn,5
junctur,2
bruneau,2
chairmanship,5
coba,2
armstrong,11
prune,4
telemarket,5
"7,000.",1
peterson,1
"12,600",1
umbil,1
42.4,2
37-7/8,1
telechoic,10
flounder,1
that..,1
edt/1600,1
battleship,1
god,2
process-bas,1
bestrid,1
project-bas,1
adher,5
1900,5
colossu,2
bt/mci,11
"182,000",2
crystallis,5
gaik,2
36.3,2
mausoleum,2
22.1,8
insuper,2
granite-dom,2
inconceiv,2
22.2,2
geographi,5
trench,1
line-up,6
"474,000",1
tenaci,1
allur,1
slug,3
ammunit,3
sign-on,1
"342,000",1
birth,15
61.625,1
gte,20
30.75,2
supercarri,1
eye-to-ey,2
w,15
woodlief,8
potent,2
a.t.,3
ant,4
kearney,1
6.125,1
hal,4
breaker,3
lop,2
1969,4
burlingam,3
"36,427",3
84,10
better-known,4
traine,3
"555,000",4
vacant,10
offfic,2
backburn,3
vallanc,9
25.2,6
adss,4
mci/british,4
u.k,7
39.60,5
spawn,11
joy,4
back-up,5
super-competit,5
30.25,4
iain,9
invoic,2
snooz,1
deatherag,1
1610,7
rearguard,2
notebaert,2
56.125,2
massick,7
5.34,3
38.875,2
bett,6
stamford,1
micom,2
kravi,8
crutcher,7
multi-front,3
kohlberg,8
schawb,2
private-lin,2
incorpr,2
cleland,6
sinai,4
shudder,3
1968,5
mcgee,3
1973.,2
telecom-mci,2
30.6,4
wink,3
1974.,3
cmopani,1
37.75,1
fuzzi,2
arb,1
oscil,1
seesaw,2
adrift,2
1.64,5
klugman,4
voicemail,1
cdma,2
tdma,1
sprint..w,1
ben,4
att,1
doesnt,2
wizardri,1
1997-1999,1
44-7/8,1
atop,2
30.625,1
haggerti,1
27.25,1
lazard,4
negot,4
frere,3
10.42,1
3.54,1
268.5,1
matav,1
312.4,1
2.88,1
comcast,3
519,1
938.5,1
9.42,1
washington-baltimor,2
40.25,2
3.21,2
cox,5
belgacom,1
kraus,2
ex-at,1
immers,2
hokanson,1
rudolf,1
flatten,3
creak,4
systemhous,2
danni,5
amortis,2
sell-sid,2
syntegra,2
ir,2
lunch,7
brier,3
55-1/2,2
2.92,1
19.85,5
skew,1
.0.64..oct,1
yr,2
.0.88..oct,1
non-bel,1
.0.71..oct,1
enliven,3
.0.60,1
0.68,1
..0.93,1
substant,2
0.94,3
.0.86..oct,1
.0.56..oct,1
.0.84..oct,1
..1.09,1
reingold,2
.0.59..oct,1
.0.78,1
.1.01..oct,1
sunbelt,1
kelli,5
forseeabl,4
unmask,1
adolesc,1
barrett,3
millisecond,1
forty-fold,1
qwest,1
synchron,1
sonet,1
heckart,1
christin,4
colo.,4
anschutz,1
rochest,1
cash-hungri,1
faster-than-expect,1
cashback,1
sprint-own,1
incumb,12
wirelin,1
miilion,1
facsimil,3
vogel,2
dillon,3
8.25,3
teleport,1
bounce-back,1
indign,2
pre-,1
butta,1
20.8,1
bellcor,1
peril,1
atai,1
post-lunch,1
short-cut,2
amir,1
10k,1
performance-rel,3
hav,1
edt/1830,1
icl,4
askyb,3
bonfield,13
melros,2
cross-promot,1
offspr,1
blue-collar,2
broad-rang,2
wisdowm,1
mci/bt,9
coalesc,1
esrey,3
candidatur,1
edt/1700,1
40-3/8,1
two-sid,1
handset,2
flanneri,3
0.76,6
3.66,1
omnipoint,3
jane,1
prici,1
one-c,2
dc/baltimor,1
houston,11
confusingli,1
airtim,1
voicemail-to-pag,1
15-a-month,1
dallas/fort,1
figure.,1
150-,1
31-cent-per-minut,1
austin,2
donaghu,1
apc,1
pre-paid,1
norfalk,1
billabl,1
dtk.cn,1
1-800,1
.0.73,1
351,2
.0.90..oct,1
.0.40..oct,1
..0.83,1
.0.76..oct,1
39-3/8,2
prizefight,1
0.84,1
louth,2
43-3/4,1
mci/new,1
elewher,1
isnt,1
mclain,1
..,1
pagemart,1
"98,450",1
"220,710",1
consultantci,1
ultra-competit,8
voraci,2
rocket-lik,1
anti-dilut,1
unmatch,1
only-rec,1
cashflow,12
persuas,3
trajectori,1
unencumb,1
videoconferenc,2
p.,3
broadband,6
citadel,1
hord,1
ironi,5
"5,749.92",1
1.3312,2
enamour,1
thiessen,2
53rd,3
85.45,2
20.7,1
tse,35
1.3300,2
toronto,131
almiria,2
12-largest,1
30.5,5
leckner,1
montreal-bas,10
altamira,4
sad,7
toronto-bas,26
mead,2
941-8100,14
unithold,2
mclane,2
no-load,6
manulif,3
t.a,2
767,6
1.3546,1
anania,1
0.7388,1
boaz,3
0.7382,1
hank,3
24.3,2
stay-the-cours,1
scotia,19
138.4,1
nicholson,1
6238.22.,1
nod,5
init,2
1.3534,1
veronika,6
nail,4
stockwatch,5
chethan,6
"65,000",8
lakshman,6
27-citi,4
hirsch,6
blood-r,3
b.c,4
jumbl,2
picker,7
foolish,4
stint,8
quarterback,5
flamboy,9
diva,3
mersch,2
ultra-conserv,3
leather,8
agf,6
seven-fold,2
embroil,3
56.60,1
0.7499,1
sink,13
50th,5
rbc,16
5600,2
41.60,1
473,3
5591.31,2
suharto,16
1.61,2
56.75.,1
5606,1
indonesian,46
katzin,5
1.3335,1
90.4,1
41.65,1
7.51,3
dominion,31
26.50,1
bre-x,44
"6,200",6
rush-hour,3
anti-govern,2
placard,5
erni,2
syd,2
slept,4
servant,19
expressway,5
hurl,2
havilland,5
fatigu,5
workfar,5
ivarey,4
bombardi,7
bedroom,4
pearson,17
ponder,4
90-year,1
non-sovereign,1
fossil-fuel,1
kupci,1
hydro-electr,2
882,1
most-popul,1
overexpans,1
12th-largest,1
boston-bas,7
41.5,1
nanci,2
spokesperson,4
35.68,2
fatten,2
c3,3
c65,2
c37,3
48.25,2
c90,2
cleghorn,3
td,9
sid,3
polar,6
bolton,2
cbc,3
spoksman,1
414,1
pb,1
curzon,1
beatti,12
day-tim,1
996,1
forsaken,1
byrd,1
304,2
purist,4
guild,1
oldfield,1
lockwood,1
hirch,1
ms.,1
brash,2
eight-fold,2
pot,5
8.2,10
208,3
528,3
toronto-dominion,17
c50,3
389,2
318,4
234,4
c5,3
57.25,2
6.26,3
skyrocket,2
vicin,1
inconvenienc,1
riot,10
laidlaw,3
mischief,2
flop,1
aleda,1
raucou,1
ontarian,1
anthem,3
appal,6
a-changin,1
scof,1
counter-cultur,1
boomer,2
femal,7
commerici,1
co-opt,1
choir,1
bothwel,1
dylan,1
crocodil,1
bask,2
1919,4
torney,1
tonk,1
business-as-usu,1
horse-rac,1
reid,2
co-chairwoman,1
re-schedul,1
couch,1
winnipeg,1
breeder,1
mccutcheon,2
20.15,3
easiest,3
ondaatj,2
labatt,3
coor,4
reliquish,2
joslin,2
ltd..,5
kiss,2
molson,15
kapp,1
etcheverri,1
dalla,2
eskimo,4
drip,3
wive,3
hamilton,4
aiello,1
84th,1
sell-out,3
fluti,2
moreland,1
120-year-old,3
canadian-styl,2
"24,400",2
15-3,2
season-ticket,2
alouett,3
theismann,1
revok,11
cowboy,2
receivership,3
angelo,1
second-r,1
precari,1
stallion,3
cfl,4
lancast,1
mosca,1
development,1
"20,400",1
rider,4
edmonton,2
championship,18
cloudi,2
argonaut,3
"36,000.",1
cosentino,1
"22,095",1
pre-season,2
banksi,1
debit,5
campus,1
46.2,1
city-wid,1
belgium-bas,1
mondex,2
insert,2
hodg,1
guelph,1
ct,2
community-wid,1
introductori,1
carolina-bas,2
ontario-bas,2
medtran,2
39.375,1
larkin,2
colorado-bas,3
13.23,2
17.95,5
rollin,2
bunt,2
to20,1
bullock,2
deeper-than-expect,1
355,1
740,3
whop,1
reay,1
114,4
152,5
154.3,1
bailli,3
astonish,1
c45,2
c28,1
maxwel,3
sercur,1
richardson,7
greenshield,4
scotiabank,6
51.8,1
fifth-biggest,2
24.1,2
third-,1
64.2,3
5.17,6
67.9,1
62.8,2
70.8,1
deacon,12
1.42,4
soft-sel,1
hedgehog,1
sunset,2
budapest,6
dolt,1
prick,1
tranquil,1
furri,1
gt,2
guidlin,1
multimillion,2
wiltshir,1
insult,2
non-inform,1
kaszel,1
idyl,1
airwav,8
busier,3
leviti,1
moneyspinn,1
rrsp,3
canavan,1
gritti,3
trimark,1
stratospher,6
terenc,1
gimmick,1
liechtenstein,2
corcoran,2
quarter-over-quart,2
5541.40,1
scotiamcleod,18
stamped,6
ketchen,12
1.51,2
1958,1
hoopla,1
touchdown,2
well-mann,1
come-from-behind,1
texan,4
dole/jack,1
regina,2
roughrid,1
toss,1
saskatchewan,8
cherub-fac,1
vice-presidenti,1
brinkley,4
kemp,1
leader-post,1
playoff,1
windswept,1
presdenti,1
calgari,9
sacramento,2
politican,2
memphi,2
3.60,3
salesman,4
goldr,2
sedat,4
forb,2
wynn,1
10-yard,1
91-yard,1
snowi,2
trophi,3
ivor,1
fair-weath,2
overcam,3
43-37,1
parka-clad,1
"38,595",1
302,1
heisman,1
spectat,2
snowstorm,1
second-highest,1
"22,000",2
snowfal,1
0.71,4
0.86,4
508,2
47.8,1
1957,1
7.67,1
budget-par,1
sewag,1
358,1
32.80,1
504,1
34.20,1
0.74,1
non-interest,2
552,1
45.15,1
enamor,1
500.,3
0.7512,1
5749,1
1.30,8
33.39,1
42.15,1
13.35,1
33.40,1
34.52,1
31.63,1
1.70,7
"995,000",1
godso,2
buhler,1
n.v.,2
914,1
37.65,1
0.37,2
"821,000",1
794,3
0.4,3
38.10,1
bancom,1
financiero,1
geoffrion,10
24-percent,1
choquett,1
levesqu,11
275,5
6164.60,1
bankcorp,1
beaubien,11
44.20,2
18.4,1
0.7,8
3.58,1
14.2,11
"402,000",1
15.8,10
1.069,1
46.15,1
35.625,1
6-3/8,1
66-percent,1
anti-trust,2
riesl,1
thicker,1
peach,1
icewine-crazi,1
shrivel,1
inniskillin,1
pretent,1
gabl,1
vidal,1
vine,1
shiver,2
amber,1
honey,1
snow-cov,1
berti,1
hillebrand,1
asleep,1
brandi,1
lusciou,1
cognac,1
rarest,1
pipe,2
niagara,1
"29,700",1
full-flavor,1
brownish,1
icewin,1
gallon,4
debi,7
vineyard,1
wineri,1
hue,1
tanin,1
plonk,1
apricot,1
screw-top,1
banff,1
"112,500",1
syno,1
donut,2
bricks-and-mortar,1
citibank/agf,1
thinner,3
istar,1
branchless,1
point-of-sal,1
greeter,1
cyber-onslaught,1
cyber,1
full-servic,1
lineup,3
retrain,1
intertwin,2
1967-1981,2
defenseman,2
canadien,3
nhl,3
savard,2
denial,7
rejean,2
reacquir,2
seagram,6
all-star,1
famer,2
marti,2
bronfman,3
tremblay,2
1916.,2
heaviest,3
416-941-8100,4
weseluck,1
rung,1
bank-bash,1
496,1
lighter,4
noisi,7
boredom,2
5601.88,1
538,3
35.10,1
comex,7
434,2
20.50,6
162-point,1
sub-group,6
42.40.,1
44.40,1
beermak,1
113.8,1
barrick,49
44.30,1
5598.82,1
294,5
sinochem,4
18.21,2
yong,2
dunxun,1
singarpo,1
upstart,6
840,1
equipment-mak,1
overcrowd,5
unicom,1
mpt,1
breathtak,3
cleanli,1
guangzhou,17
huifen,1
ms,1
congratul,5
unfamilar,1
alata,1
acquaint,2
buffet,1
rangoon,1
misgiv,4
legarda,1
armistic,1
ali,2
sino-u.,2
burmes,2
jakarta,23
katrina,1
anti-dump,1
complianc,9
kind-heart,1
brittan,6
unjust,4
readier,1
u.s.-built,4
61-year-old,6
lieutenant-gener,1
3b,6
son-in-law,2
soviet-train,1
apstar,4
costind,1
henggao,1
orbit,9
naval,6
gangchuan,1
rongzhen,1
2e,2
cao,3
nie,4
1929,1
417.2,1
supposedli,2
"1,047.68.",1
115.37,1
exuber,4
9.92,3
plight,1
overdraft,1
chuckl,2
front-pag,7
irrat,2
safest,3
cue,3
46.34,2
remould,1
1.67,2
zhenm,2
citic,6
garment,4
call-money,1
hand-carri,3
elev,3
tar,1
side-track,1
government-run,4
109.5,1
xianglong,4
14.8,16
7.47,3
unevenli,1
offend,6
16-18,2
one-year,4
cash-rich,16
tsingtao,1
afoul,1
xiusheng,2
planner,7
15th,8
disloc,1
zhuoyuan,1
anti-infl,1
strenuou,1
fiji,2
wtih,1
consul,7
vanuatu,1
johannesburg,5
normalis,3
mandela,3
pretoria,2
minnow,3
entepris,1
10.,7
husbandri,3
face-off,3
testi,2
xiulian,2
ethylen,3
ash,2
synthet,3
bohai,2
unreport,3
wolongsong,2
millilitr,1
